date,deleted,id,url,text
2022-05-20,TRUE,1527664586236874752,https://web.archive.org/web/20220520145658/https://twitter.com/JosephNSanberg/status/1527664586236874752,Our social contract is broken. The ultra wealthy are allowed to shape policy by buying politicians.  This has to end. And it can start with fixing a tax system that allows Billionaires to pay next to nothing while working people shoulder the burden. https://www.businessinsider.com/26-billionaires-paid-fraction-in-taxes-average-american-owes-2022-5?nr_email_referer=1&utm_source=Sailthru&utm_medium=email&utm_content=Business_Insider_select&pt=385758&ct=Sailthru_BI_Newsletters&mt=8&utm_campaign=Insider%20Select%202022-05-20&utm_term=INSIDER%20SELECT%20-%20ENGAGED%2C%20ACTIVE%2C%20PASSIVE%2C%20DISENGAGED%2C%20NEW
2022-05-19,TRUE,1527096940030152704,https://web.archive.org/web/20220519012138/https://twitter.com/JosephNSanberg/status/1527096940030152704,"If a corporate interest and its lobbyists could make money on  #MedicareForAll , you know it would be passed yesterday."
2022-05-18,TRUE,1527049867305943040,https://web.archive.org/web/20220518221434/https://twitter.com/JosephNSanberg/status/1527049867305943040,Smart leadership by  @POTUS !    Availability of baby formula is a matter of national interest.  The Defense Production Act exists to ensure private industry failures don’t harm the national interest. https://twitter.com/marc_perrone/status/1527048059653214208
2022-05-13,TRUE,1524928304301543424,https://web.archive.org/web/20220513014412/https://twitter.com/JosephNSanberg/status/1524928304301543424,Better idea:  @POTUS  should use the Defense Production Act to lead emergency production of baby formula. https://twitter.com/tpostmillennial/status/1524850399118868487
2022-05-11,TRUE,1524462341420691457,https://web.archive.org/web/20220511185214/https://twitter.com/JosephNSanberg/status/1524462341420691457,More  $APRN  https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-11,TRUE,1524461795682897921,https://web.archive.org/web/20220511185023/https://twitter.com/JosephNSanberg/status/1524461795682897921,Here's why RJB invested a lot more in  $APRN : https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-11,TRUE,1524414412832051200,https://web.archive.org/web/20220511154148/https://twitter.com/JosephNSanberg/status/1524414412832051200,"As a CD5 resident, I am proud to support Erin Darling’s campaign for City Council.  He knows that poverty is not a crime, that working people built Los Angeles, and he will fight every day to make sure their voices are heard over the concerns of the wealthy and the powerful. https://twitter.com/WestsideDarling/status/1524403703649775616"
2022-05-11,TRUE,1524387616468045826,https://web.archive.org/web/20220511135540/https://twitter.com/JosephNSanberg/status/1524387616468045826,. @HawleyMO  knows exactly what he is doing and what it's called: Fascism https://twitter.com/tribelaw/status/1524330865354027008
2022-05-10,TRUE,1524060480943255553,https://web.archive.org/web/20220510162707/https://twitter.com/JosephNSanberg/status/1524060480943255553,"Thank you for amplifying my investment thesis on  $APRN .  In fact, I invested a lot more just last week and am very optimistic about Blue Apron’s long term success.   Consider listening to a replay of today’s Investor Day to learn more. https://investors.blueapron.com/press-releases/2022/05-02-2022-141316239"
2022-05-10,TRUE,1523858196175089664,https://web.archive.org/web/20220510025202/https://twitter.com/JosephNSanberg/status/1523858196175089664,What do you call someone you hire to do a job and then that person fails to do the job?  A Democratic politician.
